IMG_20210811_060601_jpg.rf.b8b6fbd7ad17dbc23bd13a7461f59e2a.jpg,213,178,280,232,placa

23.rf.4c509d5a90b5e86d86fcb478a9248e09.jpg,128,134,260,249,placa

15.rf.a491cbbf1a4259231e715d901dd26d7a.jpg,94,141,191,223,placa

IMG_20210811_061315_jpg.rf.e65c88b94ccd2027c1868dfeb49d8993.jpg,125,232,206,290,placa

42_jpg.rf.6f78c0c07b85662ed4b86ebd96d4a397.jpg,212,258,285,309,placa

IMG_20210811_055741_jpg.rf.b16f90fc3335c0733c4eda4fdd1b1e19.jpg,137,232,219,298,placa
IMG_20210811_055007_jpg.rf.33609416243d3370c496fa266f3f451f.jpg,169,220,227,266,placa

126_jpg.rf.1407642c1455292dcd8eff6241de1934.jpg,204,122,275,179,placa
175.rf.44cf21476867edc4eefd01dfe973fb5e.jpg,179,280,257,331,placa
182_jpg.rf.7c99a097b5e574f0076b1771c2af5824.jpg,154,163,250,224,placa

15_jpg.rf.27df7ca5d7b5b7b10ce43ded3fd64523.jpg,133,137,220,198,placa

IMG_20210811_054517_jpg.rf.f932decfff2abb67ecd3ed6c9db29637.jpg,154,267,269,350,placa
7_jpg.rf.3c3e7e0ca4f73ec54789fc5bcd87cf79.jpg,197,120,268,175,placa
183_jpg.rf.27dbe1781084c7381d73d722c4a9e0ec.jpg,177,123,248,172,placa

2.rf.b3f29819c78c778c9fd447121963fe27.jpg,176,207,238,248,placa
19_jpg.rf.a0058ef106f1426e840ef18f698657c7.jpg,83,212,269,362,placa
93.rf.a2e616ce478d379ea8d8d9ebb10469e6.jpg,176,217,302,314,placa

IMG_20210811_055202_jpg.rf.0a7aa052250c3038c6d0d49d7d7ff4c1.jpg,201,217,329,309,placa
61.rf.371a147b3b5fa8d596fc5ae6c0f65d6d.jpg,163,188,260,254,placa
67_jpg.rf.1fdb9c77144e57a1579ba2e9795ad0e2.jpg,168,183,278,260,placa

83_jpg.rf.2122ab47d7cf56b1cfd03e2ce6e2f53f.jpg,184,133,299,216,placa

24.rf.c1e8735ef21c1955cc42003d544d409f.jpg,140,148,271,254,placa
63.rf.dfdeb30b8fa46864237d6ab0903fcd4d.jpg,175,162,253,213,placa
126_jpg.rf.e308b5cd921c7916f7e24ea14fcc228a.jpg,201,118,275,179,placa


IMG_20210811_054648_jpg.rf.694a4f896e7867ee2ca7c78af1dc42b3.jpg,207,177,281,234,placa
148.rf.61578f8b1288065652f4d590b83ca215.jpg,175,131,260,189,placa
IMG_20210811_055446_jpg.rf.c832476dff4924348ea6614f046f4027.jpg,176,169,269,242,placa
IMG_20210811_060544_jpg.rf.4ba89d80f6cbd4d8480ccb2828311fc6.jpg,160,135,237,190,placa


IMG_20210811_054951_jpg.rf.7dd4ba2ad2bc5b34638e1f01a5382d57.jpg,193,208,286,270,placa

101_jpg.rf.f6e44e8d433a8e9ed7d6885fb9cb2846.jpg,180,161,285,239,placa
IMG_20210811_054648_jpg.rf.1c7a6b40b2901c25525e99b4e61b9faf.jpg,203,161,280,219,placa
IMG_20210811_060521_jpg.rf.20c07ea84ab09557bd8aa54e171d6f20.jpg,190,203,279,267,placa
IMG_20210811_061452_jpg.rf.4f0a1f81d95cfb71d8c3884d977aa2e4.jpg,120,173,230,255,placa
63.rf.1afe34f4d7f54d219dc486ff34e5e609.jpg,183,148,268,204,placa
IMG_20210811_060753_jpg.rf.b7e440e1a484db63ff1f07991c9e0e86.jpg,154,142,251,213,placa



IMG_20210811_060613_jpg.rf.16ae3ed1ea7b7c1e35050d14ca2372eb.jpg,188,171,262,216,placa
132_jpg.rf.11420ad6d64d91ebc900a49c6c368c04.jpg,166,201,258,274,placa
41.rf.2747e13f7e44ac6838f378a8cdf1ca6e.jpg,154,265,228,311,placa
123.rf.6806ea40f756481c65a38b6d8ac9c8f8.jpg,188,183,261,224,placa
75_jpg.rf.deb2451f83e4f5b562ddfb711a8a4db5.jpg,133,106,191,153,placa
IMG_20210811_060932_jpg.rf.66aef2a48e8523adf28370dc7c7465fe.jpg,178,173,279,245,placa
85_jpg.rf.0ce12561ce2459a452ebc2521a732a4e.jpg,229,153,343,240,placa
75.rf.187b81d51503c13e9fd96bfe614207a2.jpg,133,124,191,166,placa



106_jpg.rf.69e760ef66ba4415d21adcb854f1f22f.jpg,163,128,232,181,placa
168_jpg.rf.156b3c4950c4404bc2062184c61ab2a1.jpg,197,221,284,281,placa
IMG_20210811_055806_jpg.rf.29c2de2719ae919c332512b0a64caa61.jpg,138,267,231,339,placa
21_jpg.rf.98b7e36142760dad47e15a3bcb8b6a1d.jpg,157,190,294,302,placa
149_jpg.rf.e5ea7f3f5f9535d9207e0c0870a8b666.jpg,193,166,274,224,placa
165.rf.d9f02766e5d8aaaae8286079c7403327.jpg,193,176,292,252,placa
103.rf.228016c305688cf33eeeae8789f66c20.jpg,171,162,265,231,placa

15.rf.5fc8347f31916339adf91165f5a52aa7.jpg,127,123,221,202,placa
144_jpg.rf.d06866a7ccd9553aa6b11a285411bfbb.jpg,161,146,260,224,placa
106.rf.f4a09baf67c79178fb052941e1fe8a0d.jpg,152,147,222,194,placa

27.rf.00a699bd5aa35413b662cc5ef5819297.jpg,324,224,401,286,placa
121.rf.cff2dc6cd55a004e6c1552141b3a88bb.jpg,170,176,235,215,placa

62.rf.c28a560c54e51031aa0ef88e33d5561e.jpg,168,179,252,236,placa

IMG_20210811_060358_jpg.rf.11ea3b4ab7f67c7ad097eae389b0ba74.jpg,194,162,260,209,placa

IMG_20210811_061327_jpg.rf.4871d649da70cf7f2d7fa6206ec36a62.jpg,158,286,252,351,placa
20.rf.6c33e9a21ffbdfaa0f3dfdf7e26750b8.jpg,102,195,274,334,placa

32.rf.37c55e094649c6c041b2e02900c4dffd.jpg,167,93,245,155,placa
IMG_20210811_060601_jpg.rf.ac00d85f1f492be88a1f54f36db6aee3.jpg,205,155,270,207,placa

105_jpg.rf.0ec01fa8f50484d559a38578ca595b61.jpg,211,195,277,238,placa
72.rf.f6204668802cbbeb81db634a566037d4.jpg,161,150,260,216,placa
119_jpg.rf.33d41ec4e39e60e026f2cc00dc50fc59.jpg,198,200,254,240,placa
36_jpg.rf.12bc1343320f32d8a234d90693d4b6d6.jpg,198,198,267,236,placa
IMG_20210811_055038_jpg.rf.a46a419353f10870b0e4d6c74feafc38.jpg,237,198,371,297,placa
IMG_20210811_060809_jpg.rf.d85c41c5814940fdd8c53557cefafc8a.jpg,153,169,259,251,placa
IMG_20210811_055445_jpg.rf.f58e14ec94402965160618d6ece45eed.jpg,179,142,278,213,placa

179.rf.eadf788cdece6e9c87f7ef790bf32898.jpg,91,189,186,257,placa
179.rf.eadf788cdece6e9c87f7ef790bf32898.jpg,353,230,398,285,placa
IMG_20210811_060546_jpg.rf.22f7380cc530f1d43f27cc20a9f2dab7.jpg,138,113,219,176,placa
IMG_20210811_054552_jpg.rf.0e2a14b1102c5afa49cd0d9d2e26905c.jpg,188,134,238,171,placa
163_jpg.rf.615cdb41c996a94aeb26bcda22e179ca.jpg,199,193,296,257,placa
155.rf.c8900442bb979b84db619ac55aa76ab2.jpg,167,157,243,212,placa
50_jpg.rf.140d9db685fc11536d5e9145b8d0b877.jpg,89,212,170,263,placa
IMG_20210811_060507_jpg.rf.6e3b633dc5d1d96047ee399b35ad20f9.jpg,195,213,296,284,placa
178.rf.9b256aebacbf114b46e77d6816ef47fa.jpg,89,178,200,255,placa
IMG_20210811_060521_jpg.rf.98c40fb039c53c61d1ecebafb00fbebc.jpg,185,200,293,286,placa
IMG_20210811_054740_jpg.rf.eab6b008defbb3a4b9e7883cbc378af1.jpg,233,114,301,163,placa
IMG_20210811_054923_jpg.rf.b103eff8751d14d10710f9b58c127a30.jpg,217,256,301,320,placa
66.rf.d550254ff28856516fe9f98364a2f2fc.jpg,164,158,278,247,placa
44_jpg.rf.67b98877a3fa6f0519c8e0a59bb13117.jpg,222,220,344,303,placa
107.rf.d60b2428a490c035319c4f67daed565d.jpg,168,152,242,200,placa
6.rf.b63227babb6cde56464751a55b547f40.jpg,115,115,211,202,placa
IMG_20210811_061445_jpg.rf.75b2bd063e5ba55891c44cdbbc381235.jpg,110,162,226,243,placa
150.rf.1ca0e68fee40439cdafb377d3433a748.jpg,186,288,275,343,placa
73.rf.5e18ebea6d40f44a54f1650948e30c00.jpg,181,168,276,229,placa
65.rf.651202e750d8e6e90a507c7ab64772f4.jpg,178,175,267,241,placa
58.rf.c20001854d42b59fee3c9e22b0c2d98a.jpg,194,211,279,274,placa
151_jpg.rf.18b9fe2177b59b4491f13f3e67ba54ea.jpg,151,239,239,294,placa
IMG_20210811_054917_jpg.rf.c4eb8cb63422c0182e4dffb30c684de3.jpg,190,122,274,187,placa
131.rf.71626659dd278c3d7e32a79f67c621b1.jpg,169,172,265,247,placa
90.rf.87a22c2a5346485d33d35716b823ec0f.jpg,133,257,252,339,placa

IMG_20210811_055850_jpg.rf.f8c7e7a6c4f270bc01806e608c288cf9.jpg,110,248,222,328,placa
IMG_20210811_054623_jpg.rf.50321d21df578eaaa50ad3cbb2d9ae8f.jpg,113,90,217,170,placa
146_jpg.rf.8fa9ab4fb5832ede282513e49db69d89.jpg,174,221,263,281,placa
IMG_20210811_060643_jpg.rf.b4a00524d37123b7870a928f17a929c3.jpg,209,154,305,220,placa
135.rf.09b39233dbc7afb415f675173639bdab.jpg,168,222,269,288,placa
IMG_20210811_054905_jpg.rf.a844a0416ff4fd9e0735b40f729e7e24.jpg,174,192,265,252,placa
48_jpg.rf.91a60ab15ec0f26b01878ae98cf0a919.jpg,158,217,215,261,placa
IMG_20210811_060534_jpg.rf.886a9fdd5ed3ad5ff21c2766165fd763.jpg,159,188,296,287,placa
2.rf.825d4a6bd07ddf3d0dafab49a43fe28c.jpg,156,195,228,250,placa
IMG_20210811_055728_jpg.rf.afc3ef72ff51f3d2cb14ff4a18b6be62.jpg,139,123,216,179,placa

175.rf.1b8a8f0f04cea104c96ac0a5a288b288.jpg,156,275,241,325,placa

92_jpg.rf.d2054b472ce67c8648c1aa7ff7ff69d9.jpg,128,159,219,236,placa

IMG_20210811_060401_jpg.rf.a6ec57659d8822fd7fbb5c70dac19f42.jpg,156,180,231,233,placa
111_jpg.rf.8faf3b375060e3814ab9f4ba66458a01.jpg,169,196,239,240,placa
145_jpg.rf.ba96191fce72b384c27164825b82e3bb.jpg,170,153,266,226,placa
IMG_20210811_055929_jpg.rf.2532d43e72c2f556478e13e2d05d9cc0.jpg,218,172,332,249,placa

IMG_20210811_055009_jpg.rf.2cd7e5f4307e61fd5d55235e030b1d8a.jpg,206,245,273,294,placa

116_jpg.rf.9db30a0e006bdab204906c2c9558a011.jpg,205,174,292,229,placa
IMG_20210811_061315_jpg.rf.d1f0995cc7c28ae5a10d11109777bdee.jpg,179,238,259,299,placa
69.rf.b0c5e623af94c6d967cdec5ec0f9af03.jpg,186,99,232,132,placa


IMG_20210811_060416_jpg.rf.f0a0ad6fa7a0962055a808c893e48cc5.jpg,176,181,252,229,placa

43.rf.30b5d5dc656ff8572bac7cdfe2b80b58.jpg,191,205,319,296,placa
128.rf.fdd486c9fc5f277bc7262e9516a8563b.jpg,184,211,276,275,placa
IMG_20210811_055625_jpg.rf.f2a43c735f1f72911de853623ceda6e7.jpg,170,154,256,208,placa




IMG_20210811_055507_jpg.rf.ba829ba0497124ace494d0645c5e4d85.jpg,196,169,282,222,placa
IMG_20210811_061452_jpg.rf.41da7a9a082b4adccc25e45247899ea6.jpg,123,194,239,283,placa
165_jpg.rf.c676999d1b1f177ff0deed1d6375637d.jpg,195,149,289,212,placa
IMG_20210811_060753_jpg.rf.e0aabacefa404c9d5225dc25349f7cf8.jpg,154,120,246,183,placa
IMG_20210811_054737_jpg.rf.9cace6216ff6370bf14f01da497d1dc2.jpg,221,140,286,190,placa
IMG_20210811_055621_jpg.rf.2faa25f2c804273955fc4c312f66e028.jpg,177,135,237,176,placa
131_jpg.rf.f69d9baedca7a64ed06880b522a99d36.jpg,166,162,266,242,placa
IMG_20210811_054858_jpg.rf.5804fb92d9556f1c0cfa5b1c11075bac.jpg,302,184,374,243,placa
56.rf.15ea3f3648fccdf4024c5845ebd68622.jpg,149,239,274,323,placa
IMG_20210811_054949_jpg.rf.5af386b408ff826a9623bc863c4c16a5.jpg,188,224,280,286,placa


131.rf.e5366fca37bbf9daa870b16b5dfb86b8.jpg,165,184,252,246,placa
IMG_20210811_055144_jpg.rf.6c23c543e79bd809a750bf7af297c4fb.jpg,54,172,144,246,placa
IMG_20210811_055833_jpg.rf.fcf443fcc30ad4865afed741e4c4d26c.jpg,128,183,205,240,placa

111.rf.889d6fb6c535a51383d3fc6efe75cdb1.jpg,150,189,215,238,placa


104.rf.bd6f3d73cc5e45a16ef5b2c7d891c7a3.jpg,180,207,252,258,placa
135_jpg.rf.1001dbfeae939cd0c6537016cc2c330e.jpg,154,211,254,280,placa
IMG_20210811_060711_jpg.rf.9eb3b517ee291ac4b92e3427ea7a60dc.jpg,181,223,273,289,placa
IMG_20210811_055110_jpg.rf.0a4b071509a05a8fbdbc1aca962b2799.jpg,181,208,233,252,placa

162.rf.100d5ea23fbc17cabb95dc0240493447.jpg,142,107,258,210,placa
114_jpg.rf.862fa0eb11110aa344d0becfafd509c8.jpg,166,172,227,214,placa
IMG_20210811_054847_jpg.rf.28e4c4de9a77a4b4b9f5a77cdf9fc438.jpg,46,278,135,334,placa
143.rf.aeb0974b6ecc82ca23f41f00b913903e.jpg,163,151,238,209,placa
52.rf.22811d86345f8330446f377b0912d56a.jpg,242,186,387,301,placa
178.rf.4848eaff9ce167a72f7cf6f1cac0280d.jpg,95,173,205,253,placa

IMG_20210811_055055_jpg.rf.97c40f9759951e9a54fb0dc83a1c5218.jpg,168,185,247,244,placa
146_jpg.rf.b41c74c24695d9df1297d0625cbcb156.jpg,153,208,238,263,placa
91_jpg.rf.360a8792611c1047f07fffba5cbd8df3.jpg,114,155,209,235,placa
IMG_20210811_054552_jpg.rf.c8770b462072c3e80ed47d9e7774474c.jpg,180,143,229,183,placa
95_jpg.rf.835728e12eee1c8b3a82cf07b78cdc3d.jpg,151,151,264,233,placa
150_jpg.rf.9f8f437a44b4b91beaa6300c5657feda.jpg,153,303,229,349,placa
IMG_20210811_055644_jpg.rf.f205e8e25c6110fb3b3b40704946dd31.jpg,134,99,202,151,placa

118_jpg.rf.dc200aea0cce8c4db09203f50e6b7429.jpg,186,149,239,190,placa



IMG_20210811_060544_jpg.rf.e6560d4f17d8a2b50be815aedb0d2fb3.jpg,158,127,224,174,placa
IMG_20210811_055214_jpg.rf.91de077b2397897387ca9a520bd2dc43.jpg,168,220,300,313,placa

IMG_20210811_054828_jpg.rf.0b3e3b1712eac621caaa1d39b1f366e5.jpg,150,195,288,302,placa
50.rf.011ce760e1933547a441d95d40e76c06.jpg,99,196,181,250,placa
IMG_20210811_055225_jpg.rf.06aa6711a66360e8fb15f17fbc2fdae8.jpg,202,191,296,261,placa
IMG_20210811_054740_jpg.rf.0afb3525195e5b315ce97be81c0a8f1a.jpg,246,89,323,148,placa

87_jpg.rf.58cc2c698fd54e20a00bc874aca67090.jpg,152,200,239,276,placa

IMG_20210811_060710_jpg.rf.276cd9be7abe12e4ba999d07e94693ec.jpg,146,225,247,297,placa
IMG_20210811_055445_jpg.rf.cbfd2eb8ff7f1bcdad0baaaf86829d57.jpg,180,172,273,239,placa



46.rf.e1a2303be6d1552e72b77c6eb54a7ede.jpg,170,194,246,243,placa
96.rf.c73995ed1131095825ba4aeb5d33b028.jpg,150,142,281,247,placa
23_jpg.rf.523913a3cde9c10ff63a8f60a9dc9fe7.jpg,143,130,275,237,placa
169.rf.f44e716ba0086ba53a8e71be0eb7740b.jpg,195,183,297,260,placa
127_jpg.rf.23d8f25eab33447f2f758b9653d15f86.jpg,175,253,265,310,placa
IMG_20210811_054623_jpg.rf.5b146d6800b0d2b1cbc8c9bf08393397.jpg,93,90,209,187,placa
93.rf.36d942eedb6cb904b00d68ce0b64acc1.jpg,175,186,309,290,placa
128_jpg.rf.e0bd444c821f7af3fb6948975f1c0c56.jpg,199,201,299,274,placa
IMG_20210811_060028_jpg.rf.4bb6344ed5be8b53d291ee7b4f970c0f.jpg,173,183,253,244,placa
66.rf.6b11f1d9d6b09e27a06d82756f269a26.jpg,152,149,258,226,placa
156.rf.26502ddcee0297343e0219931fa716eb.jpg,147,136,228,194,placa
42.rf.31a23ff4dabebac628f0caad39eb1a8c.jpg,195,243,261,288,placa
75.rf.45679d681c6448310aa405fdc1a8dd19.jpg,142,114,196,151,placa
180.rf.211d2d0edfc9dce76369c2097218c85b.jpg,125,189,241,276,placa

15_jpg.rf.3cb2108f27d5f9d0e2e4988d467f8b60.jpg,113,123,209,196,placa
IMG_20210811_055727_jpg.rf.3d3f0274bbd481fe71a49d6b91534763.jpg,123,144,209,201,placa
55.rf.1125cb99dd485c32698781246f527dd5.jpg,143,208,279,306,placa
IMG_20210811_061230_jpg.rf.a2ca8e5eccb05600b571750bade72fab.jpg,199,190,295,258,placa
106_jpg.rf.65dcb29f4e3e03b26586ddf03eebf112.jpg,167,160,244,223,placa
92.rf.70a6eac4aac30bc55e6ed1b8aede99cd.jpg,128,182,216,258,placa
142_jpg.rf.1b6ba97630ac1a635f389c9a74961b80.jpg,156,152,232,204,placa

128.rf.c094d0d95be557aeb9fe7056108bda62.jpg,204,199,301,270,placa
108.rf.234451d84e90eed5240fb92d8d57ca17.jpg,146,164,228,223,placa
69_jpg.rf.db226062850f92df74ce303be2f2656e.jpg,172,109,219,145,placa

110_jpg.rf.edacffa73bbd4644ab425b391482ad63.jpg,191,177,271,234,placa
IMG_20210811_055743_jpg.rf.b787150abd20666d0a9b5e9f862d3b89.jpg,185,245,263,306,placa
IMG_20210811_055212_jpg.rf.d7a38736c977c0328ba079b4343ae803.jpg,159,206,295,291,placa
IMG_20210811_054703_jpg.rf.605d55932834957cb2c9069a2c50628f.jpg,240,199,316,260,placa
IMG_20210811_055202_jpg.rf.7d7bb965bf85a50454e95060f929fa23.jpg,206,237,335,328,placa
133.rf.38aad372b9e34a1430b94dd532c78d50.jpg,181,201,270,269,placa


23.rf.b08e5d0b0805fad15a1cd7d15aea93de.jpg,144,114,266,211,placa

136.rf.a18226ecf6cefcf3f6ef010126c7ec5a.jpg,177,140,316,257,placa
5.rf.c42f937d29bd520e7c906e468bf32fa1.jpg,111,116,211,198,placa
42_jpg.rf.64c3d57c0f5ad2c6c78ad75c052fd255.jpg,193,271,266,318,placa
182_jpg.rf.5aa70a29d12879b3aa4fc2a842bbbc9f.jpg,164,182,267,252,placa
55.rf.4338ec3d61be58c2f928f78eb07162db.jpg,137,154,281,269,placa

85_jpg.rf.147c195a3542b172ccf358314415c39e.jpg,215,134,323,222,placa
IMG_20210811_054517_jpg.rf.250216f153a8b62a8beb6601ffb4f0d8.jpg,146,255,245,321,placa

27.rf.c8769f36ff42bc5c9cd71450e13657f0.jpg,322,185,395,236,placa
172.rf.cbc2a0cc32c018f5800d66ca5834a3f9.jpg,171,190,241,243,placa

135.rf.9f8b136bdfbca361a7cfee8573fc4b95.jpg,165,214,266,277,placa

100.rf.a4d81b88438b108a03d3c228aa60df87.jpg,168,193,251,249,placa
44_jpg.rf.0ca7be076ee61f845b4f991a1f6e9be0.jpg,223,246,352,326,placa
64_jpg.rf.5adbadb8501a89e448c9186d345b5fc8.jpg,168,130,260,199,placa
IMG_20210811_061812_jpg.rf.d67b3fbb16db454ea07f03297f7b8ee1.jpg,152,167,247,231,placa
83_jpg.rf.66a51c9e98d03138e5659ab24cb4ebde.jpg,212,146,330,229,placa
IMG_20210811_055446_jpg.rf.50ed62765a9ae22d899acd5c032d4343.jpg,168,158,267,238,placa
IMG_20210811_055741_jpg.rf.1bbe70a456a9b477d9818d48a791bbbf.jpg,132,220,212,288,placa
IMG_20210811_060809_jpg.rf.ab31b2c4e00c0edfc76589016675cbbe.jpg,128,188,238,260,placa
104_jpg.rf.b9edc9f3a96d3c0fcc73746b03e3c446.jpg,199,187,278,247,placa
IMG_20210811_061312_jpg.rf.fbc59b7fad39f827c08bbfad9b28c6c7.jpg,161,178,233,231,placa
41.rf.fa6cc25e0e7d96f8a7d1174567b09ac1.jpg,170,250,248,300,placa
12_jpg.rf.f6507efca19903f9d913ed1d7171c963.jpg,189,193,266,249,placa
119_jpg.rf.a78e653e030d5b9ae0cde3e9e9c09182.jpg,179,175,232,214,placa

IMG_20210811_054907_jpg.rf.ddfc0c4cbaf440713cd0416cc03e132f.jpg,195,176,284,239,placa
IMG_20210811_055551_jpg.rf.8af43d244b908f9e17a700066e4d5d64.jpg,166,73,216,115,placa
IMG_20210811_060534_jpg.rf.f36835c16677005883060026a1bd1470.jpg,169,180,302,286,placa
IMG_20210811_054907_jpg.rf.2d98146041221b5041d67eb2a3232f26.jpg,173,184,262,253,placa
90.rf.16011301c3284a5c177fc4bcf7ae1ab6.jpg,167,224,280,309,placa
IMG_20210811_060613_jpg.rf.f816967861750d03fb75669145edc311.jpg,165,186,242,241,placa
IMG_20210811_055728_jpg.rf.49b47db2d88a61e354a5238a9accbdd5.jpg,138,155,223,213,placa
12_jpg.rf.a4c3990d1f9ea89b8103ea82e7fd11d2.jpg,156,216,227,258,placa
IMG_20210811_054858_jpg.rf.cd2abd7238918f26f55f559a6729fd48.jpg,301,207,376,270,placa
IMG_20210811_055214_jpg.rf.66c31c7fd8360bae9378febcaa134d25.jpg,119,227,247,298,placa
179_jpg.rf.b6032324ed8f7cca44e7d07ae182fe37.jpg,100,168,204,252,placa
179_jpg.rf.b6032324ed8f7cca44e7d07ae182fe37.jpg,357,263,410,325,placa
IMG_20210811_060546_jpg.rf.adee01e0331a6332afae883a49435d10.jpg,163,137,231,181,placa
67.rf.65c6cac3974565e539c3e6956b2e00a8.jpg,179,143,289,233,placa


61.rf.dc5d6af7e31ee4499237d6990de7fce4.jpg,168,163,249,217,placa
148.rf.96e8a6c33784199c53678d70633b8be9.jpg,180,151,265,209,placa

IMG_20210811_054917_jpg.rf.d363a5b8bda442201b185fd2487c00e0.jpg,204,110,286,176,placa
41_jpg.rf.d9b5b076cfd9d7972af37736a003f5fa.jpg,216,261,294,314,placa

IMG_20210811_054951_jpg.rf.560581c72efa5b125346f2070ff18666.jpg,220,179,315,246,placa
IMG_20210811_060807_jpg.rf.a950e113ef0af6b81575b073bc361d48.jpg,167,194,271,263,placa
IMG_20210811_060734_jpg.rf.3a29b9da0900bf812a0c79d1360a74f1.jpg,164,133,248,197,placa
IMG_20210811_055551_jpg.rf.48b1d8cfb99c14c1d633951739c6857b.jpg,156,96,204,133,placa
24.rf.6a4341f8026a5c331833f8364a083840.jpg,159,136,301,246,placa
IMG_20210811_055822_jpg.rf.fa96ca7ba0f1e343cc89961fb7182f70.jpg,213,152,323,240,placa

39.rf.6c3b2bd4094f2bd398f9fb939d669236.jpg,159,237,226,285,placa

IMG_20210811_060507_jpg.rf.1a34dece7d7723869502456fab71eb0c.jpg,195,211,292,277,placa


112_jpg.rf.e0c6f8cc66c3d3430f80e7a677904632.jpg,149,203,214,248,placa
67_jpg.rf.684218050455ff32837fa93a0b8d1ac4.jpg,144,163,254,249,placa
7_jpg.rf.677179956c5a90ec933b32341caad8a8.jpg,219,149,289,202,placa
IMG_20210811_054925_jpg.rf.22b9eee10d0eaf99e9dfe9ddf7a7aada.jpg,151,265,248,341,placa



183_jpg.rf.98e4193fc5d17ced872d150d12b48c27.jpg,175,162,247,206,placa
IMG_20210811_061445_jpg.rf.8da11aab8134e22379c79427ff64c37b.jpg,103,136,224,234,placa
144_jpg.rf.2fbdcf2dabb23b28b3f8ff96f1827e7c.jpg,155,153,249,215,placa
149_jpg.rf.ab8a357fd8ed1b3397121d38c71fb0d7.jpg,176,163,266,230,placa
IMG_20210811_061327_jpg.rf.3f9d883d2aef9a4a8326f479f927eb32.jpg,190,293,269,345,placa
46.rf.d39f9be27f1e90676543e64361d4b805.jpg,160,187,245,244,placa

IMG_20210811_055007_jpg.rf.3d3062744759c24a4f025b652d971038.jpg,169,245,230,293,placa

41_jpg.rf.9f7d7738586d2df7858248e60409fae8.jpg,199,249,275,298,placa
87_jpg.rf.949e7e69f0af6cd6733c4596d3aaf6a8.jpg,145,209,223,271,placa
IMG_20210811_054648_jpg.rf.e66fcde24e699e3f013e0c2ce2925204.jpg,205,166,283,225,placa
48_jpg.rf.cb9169b4b4aecb8fa4d7e5570c1f992f.jpg,187,198,246,245,placa
103.rf.fac3680d6b0e656b69b081b26d8cfa78.jpg,159,163,270,248,placa
IMG_20210811_055009_jpg.rf.f262d366a8a04cdf207d67eae08e7dde.jpg,196,256,257,303,placa
63.rf.dff6ad9f67fa61fbf3ddd34bc65e9c7a.jpg,173,134,257,196,placa
65.rf.3373569d04a60bbb8547e74c13634f09.jpg,186,160,272,218,placa

152_jpg.rf.f7ed9db1489b1b0ecb49b82f8ad08156.jpg,140,265,231,328,placa
75_jpg.rf.6accbec1e74fb55a2964e87f1fe53da0.jpg,127,104,183,141,placa
135_jpg.rf.5984ffd2c32eaed9fe2ddbb75d5da59f.jpg,177,244,272,310,placa
36_jpg.rf.0dce3474532d6912917ff92172008b9a.jpg,177,192,257,243,placa
